ID,family,marriage,child's forname(s),child's surname,birth day,birth month,birth year,address,sex,father's forename,father's surname,father's occupation,mother's forename,mother's maiden surname,mother's occupation,day of parents' marriage,month of parents' marriage,year of parents' marriage,place of parent's marriage,illegit,notes,Death,CHILD_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,DEATH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,MARRIAGE_RECORD_IDENTITY1,MARRIAGE_RECORD_IDENTITY2,MARRIAGE_RECORD_IDENTITY3,MARRIAGE_RECORD_IDENTITY4,MARRIAGE_RECORD_IDENTITY5
7066,2070,2070,Mary,Poulsen,6,JULY,1971,"2 Glen Gardens, Braeleny Farm, Callander",F,Samuel,Poulsen,PIANO FORTE TUNER,Leire,Sanchez,DOMESTIC SERVANT,19,JANUARY,1968,"Braeleny Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7066,6325,6179,,2070,6179,6325,,,,,
7068,2072,2072,Christina,Babic,22,DECEMBER,1971,"39 Main Street, Dumfries and Galloway",F,Edward,Babic,FARMER'S SON,Jane,Iliev,SCHOLAR,23,JANUARY,1969,"Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7068,6358,6043,,2072,6043,6358,,,,,
7090,1988,1988,Margaret,Biton,26,OCTOBER,1972,"1 Witches Linn, Ardrossan, North Ayrshire",F,Milan,Biton,COAL MINER,Robina,Demir,PLOUGHMAN'S WIFE,26,MAY,1962,"Ardrossan North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7090,5794,6102,,1988,6102,5794,,,,,
7091,2080,2080,Jane,Larsson,24,OCTOBER,1972,"2 Keir Rise, Aberdeenshire",F,Donald,Larsson,A B SEAMAN,Agnes,Larsson,TENANT'S SISTER,23,MARCH,1970,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7091,5898,6007,,2080,6007,5898,,,,,
7092,2081,2081,Elizabeth,Santana,23,MAY,1972,"2 Coplandhill, Aberdeenshire",F,Joona,Santana,LAB RAILWAY,Ann,Grigoryan,SALESWOMAN,2,JULY,1970,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7092,5892,6536,,2081,6536,5892,,,,,
7094,2082,2082,Eliza,Martinez,8,SEPTEMBER,1972,"2 Union Street, Scottish Borders",F,Alexander,Martinez,FISHERMAN,Mary,Wozniak,DOMESTIC SERV,8,SEPTEMBER,1969,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7094,6050,6089,,2082,6089,6050,,,,,
7096,1953,1953,Isabella,Williams,17,SEPTEMBER,1972,"7 Cora Linn Court, North Ayrshire",F,John,Williams,DRUGGIST,Agnes,Harris, ,2,MARCH,1964,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,7096,6130,5527,,1953,5527,6130,,,,,
7098,2083,2083,Eliza,Kovacevic,20,SEPTEMBER,1972,"2 Roshven View, Highland",F,James,Kovacevic,LINEN YARN DRYER,Isabella,de Boer,DAIRY MAID,22,AUGUST,1969,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7098,6166,6315,,2083,6315,6166,,,,,
7100,1971,1971,Mary,Memmedov,26,JANUARY,1972,"3 Garnock Street, Dalry, North Ayrshire",F,Pedro,Memmedov,MAIL COACH DRIVER,Isabella,Tkachenko,DOMESTIC SER,6,JULY,1963,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7100,6172,5765,,1971,5765,6172,,,,,
7102,2085,2085,Eppie,Vuennaa,27,DECEMBER,1972,"139 Caltrop Place, Hillpark, Bannockburn",F,Conor,Vuennaa,TAILOR,Jane,Harris,AG LAB,8,DECEMBER,1968,"Hillpark Bannockburn ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7102,6282,6957,,2085,6957,6282,,,,,
7104,2086,,Janet,Krajnc,24,MAY,1972,,F,Patrick,Krajnc,LABOURER,Maria,Hojgaard,SCHOLAR,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,7104,6495,6281,,,6281,6495,,,,,
7106,2088,2088,Margt,Schroeder,2,MARCH,1972,"1 Bannoch Place, Kilwinning, North Ayrshire",F,Archibald,Schroeder,LETTER PRESS PRINTER,Margaret,Martinez, ,9,AUGUST,1971,"Kilwinning North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7106,6424,6279,,2088,6279,6424,,,,,
7108,2090,2090,Jane,Sato,18,MARCH,1972,"3 Endrick Way, Drumbeg, Stirling",F,Joona,Sato,AG LAB,Isabella,Soto,SCHOLAR,12,MARCH,1972,"Drumbeg Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7108,6504,6574,,2090,6574,6504,,,,,
7110,2092,2092,Mary,Watanabe,13,DECEMBER,1972,"1 South Parks, Kingsmuir, Peebles",F,William,Watanabe,LABOURER,Jane,Rossi,MASON'S DAUR,11,DECEMBER,1972,"Kingsmuir Peebles ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7110,6520,6199,,2092,6199,6520,,,,,
7127,1949,1949,Rebecca,Kuznetsov,25,JULY,1973,"1 Whinnyburn Place, Rosyth, Fife",F,Alvaro,Kuznetsov,MASON,Cathrine,Harutyunyan,FIELD OUT WORKER,28,AUGUST,1960,"Rosyth Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7127,7127,5818,6569,7127,1949,6569,5818,,,,,
7128,1892,1892,Catherine,Demir,5,MARCH,1973,"1 Gowanlea, The Lees, Coldstream",F,Lionel,Demir,BOILER MAKER,Jemima,Brown,SERVANT,7,JANUARY,1955,"The Lees Coldstream ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7128,5812,5761,,1892,5761,5812,,,,,
7129,2051,2051,Mary,Navarro,14,MAY,1973,"1 Braeview, South Broomage, Stenhousemuir",F,Ethan,Navarro,IRON MOULDER,Helen,Lopez,HAWKER,11,MAY,1972,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,7129,5938,6254,,2051,6254,5938,,,,,
7130,2098,2098,Ann,Iliev,24,AUGUST,1973,"1 Main Street, Drumcaldie, Fife",F,Daniel,Iliev,PLOUGHMAN,Mary,Spiteri,COTTON WINDER,28,NOVEMBER,1970,"Drumcaldie Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7130,6012,6131,,2098,6131,6012,,,,,
7132,2004,2004,Jane,Martinez,1,JUNE,1973,"1 Victory Crescent, South Ayrshire",F,David,Martinez,LABOURER,Jane,Watanabe,TRAVELLING RAG MERCHANT,30,MAY,1963,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7132,6082,5905,,2004,5905,6082,,,,,
7134,2101,2101,Fanny,Petrov,14,DECEMBER,1973,"1 Campbell Court, Braeleny Farm, Callander",F,Francis,Petrov,SALES MAN & LETTER CARRIER,Leire,Robinson,COTTON FACTORY WORKER,4,SEPTEMBER,1971,"Braeleny Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7134,6895,6035,,2101,6035,6895,,,,,
7136,2006,2006,Cacharnie,Perez,4,MAY,1973,"1 McBey Way, Aberdeenshire",F,James,Perez,COALMINER,Ann,Larsson, ,12,JULY,1965,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,7136,6246,6013,,2006,6013,6246,,,,,
7138,2103,,Matilda,Tasev,18,AUGUST,1973,,F,Hugh,Tasev,JOINER,Ann,Krajnc,DOMESTIC SERV,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,7138,6314,6167,,,6167,6314,,,,,
7140,2105,,Jean,Petrov,26,JANUARY,1973,,F,William,Petrov,CARPET WEAVER,Margaret,Schroeder,SCHOLAR,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,7140,6550,6271,,,6271,6550,,,,,
3018,681,681,John,Larsson,30,JANUARY,1855,"1 Millbank Road, Stranraer, Dumfries and Galloway",M,David,Larsson,BOOKSELLER,Merve,Muratovic, ,1,DECEMBER,1839,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,3018,3018,2486,1859,3018,681,1859,2486,,,,,
3019,592,592,Henry,WILLIAMS,11,OCTOBER,1855,"1 Berry Place, Northbank Farm Steadings, Fife",M,John,WILLIAMS,FARMER'S SON,Eliza,Abdullayev, ,26,JANUARY,1830,"Northbank Farm Steadings Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,3019,3019,1876,1817,3019,592,1817,1876,,,,,
3021,669,669,Thomas,Harutyunyan,9,MARCH,1855,"1 The Old Creamery, Netherurd House, Scottish Borders",M,George,Harutyunyan,DRUGGIST PORTER,Isabella,Markovic, ,22,AUGUST,1837,"Netherurd House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3021,3021,1946,1791,3021,669,1791,1946,,,,,
3023,765,765,Robert,Kristiansen,3,AUGUST,1855,"1 Gearraidh Gadhal, Na h-Eileanan Siar",M,Robert,Kristiansen,CABINET MAKER EMPLOYS 7 MEN,Janet,Rossi,WIFE,1,JANUARY,1848,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,3023,3023,2102,2055,3023,765,2055,2102,,,,,
3025,772,772,Arthur,Brankov,26,DECEMBER,1855,"1 Coplandhill, Aberdeenshire",M,Andrej,Brankov,CARTER,Emma,Virtanen,SEAMAN'S WIFE,22,JUNE,1852,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3025,3025,2613,2214,3025,772,2214,2613,,,,,
3027,697,697,James,Fernandez,30,AUGUST,1855,"1 King's Way, Castlehill, West Dunbartonshire",M,Walter,Fernandez,PLOUGHMAN,Elif,Paulauskas, ,17,MARCH,1843,"Castlehill West Dunbartonshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3027,3027,2372,2205,3027,697,2205,2372,,,,,
3029,788,788,Duncan,Rossi,23,OCTOBER,1855,"1 Forestry Houses, Highland",M,David,Rossi,MASON,Sophie,Rojas, ,13,DECEMBER,1853,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,3029,3029,2654,2125,3029,788,2125,2654,,,,,
3031,789,789,Archd,Flores,25,OCTOBER,1855,"1 Garnock Street, Dalry, North Ayrshire",M,Isaac,Flores,PLOUGHMAN,Georgina,CONLLY,DOMESTIC SERVANT,11,OCTOBER,1851,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3031,3031,2414,2754,3031,789,2754,2414,,,,,
3033,791,791,Robert,Jones,17,APRIL,1855,"2 Heugh, Scottish Borders",M,Pablo,Jones,MASON,Bridget,White,DOM SERV,15,JULY,1851,"Heugh Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3033,3033,2410,2864,3033,791,2864,2410,,,,,
3043,683,683,Charles,Hernandez,24,MAY,1856,"1 Cora Linn Court, North Ayrshire",M,Cameron,Hernandez,CARPENTER,Annie,Dubois, ,28,JUNE,1838,"North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3043,3043,1990,2318,3043,683,2318,1990,,,,,
3045,785,785,John,Mohamed,30,SEPTEMBER,1856,"1 Maconochie Place, Broadsea, Fraserburgh",M,Michael,Mohamed, ,Sophie,Karlsson, ,6,OCTOBER,1843,,,SYNTHETIC DATA PRODUCED USING VALIPOP,3045,3045,3007,3006,3045,785,3006,3007,1066,,,,
3047,717,717,Thomas,Soto,30,JANUARY,1856,"1 Weensmoore, Scottish Borders",M,Tyler,Soto,SUB AGENT,Elizabeth,Fernandez, ,25,JANUARY,1844,"Weensmoore Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3047,3047,2202,2491,3047,717,2491,2202,1044,,,,
3049,782,782,James,Fernandez,16,FEBRUARY,1856,"1 Darley Place, Troon, South Ayrshire",M,James,Fernandez,AG LAB,Guorun,Jones, ,5,JULY,1852,"Troon South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3049,2865,2211,,782,2211,2865,983,,,,
3051,783,783,James,Rodriguez,8,MAY,1856,"33 Gordon Brown Place, Highland",M,Robin,Rodriguez,SHIP BROKERS CLERK,Mary,Rivera,FARMER'S DAUR,21,OCTOBER,1850,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3051,2340,2703,,783,2703,2340,981,,,,
3053,734,734,James,Visser,18,FEBRUARY,1856,"1 Union Street, Scottish Borders",M,Edward,Visser,GARDINER,Ann,Harutyunyan,SEAMSTRESS,28,JANUARY,1848,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3053,3053,2334,2079,3053,734,2079,2334,1158,,,,
3055,797,797,James,Rivera,4,FEBRUARY,1856,"38 Raonmor, Highland",M,John,Rivera,FARM SERVT,Mia,Rodriguez,POWER LOOM WEAVER,4,JANUARY,1853,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,3055,3055,2702,2259,3055,797,2259,2702,,1050,,,
3070,626,626,Alexander,Schroeder,15,OCTOBER,1857,"1 Wingate Avenue, Dalry, North Ayrshire",M,John,Schroeder,PLASTERER,Marjory,Martinez,DOMESTIC SERV,6,MARCH,1832,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3070,3070,1910,1533,3070,626,1533,1910,,,,,
3071,624,624,Robt,Szabo,24,MARCH,1857,"734 Golf Course Road, Girvan, South Ayrshire",M,Tyler,Szabo,PAP MILL ENGINE RAG WASHER,Elizabeth,WILLIAMS, ,18,MARCH,1832,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3071,3071,1902,2240,3071,624,2240,1902,,,,,
3073,803,803,George,Bolkvadze,5,JANUARY,1857,"1 Heugh, Scottish Borders",M,Wm,Bolkvadze,SCH,Euphemia,WILLIAMS, ,21,FEBRUARY,1855,"Heugh Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3073,3073,1962,2502,3073,803,2502,1962,,,,,
3075,772,772,David,Brankov,9,MAY,1857,"1 Coplandhill, Aberdeenshire",M,Andrej,Brankov,CARTER,Emma,Virtanen,SEAMAN'S WIFE,22,JUNE,1852,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3075,3075,2613,2214,3075,772,2214,2613,,,,,
3077,805,805,Alexr,de Boer,9,DECEMBER,1857,"1 Nelson Place, Dumfries and Galloway",M,Hugh,de Boer,PAUPER,Irem,Micallef,DRESS MAKER,15,FEBRUARY,1860,,,SYNTHETIC DATA PRODUCED USING VALIPOP,3077,3077,2346,2641,3077,805,2641,2346,,,,,
3079,717,717,John,Soto,29,APRIL,1857,"1 Weensmoore, Scottish Borders",M,Tyler,Soto,SUB AGENT,Elizabeth,Fernandez,COTTON BLEACHER,25,JANUARY,1844,"Weensmoore Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3079,3079,2202,2491,3079,717,2491,2202,,,,,
3081,733,733,John,Larsson,24,SEPTEMBER,1857,"1 Bracklinn Road, Drumardoch Farm, Callander",M,William,Larsson,COAL MINER,Jane,Markovic,DOMESTIC SERVANT,2,OCTOBER,1846,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3081,3081,2230,1905,3081,733,1905,2230,,,,,
3083,806,806,William,Maisuradze,22,NOVEMBER,1857,"1 Napierston Road, West Dunbartonshire",M,Julen,Maisuradze,COTTON FINISHER,Bella,Harutyunyan,CARPENTER DAUR,6,FEBRUARY,1856,"West Dunbartonshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3083,3083,2338,2807,3083,806,2807,2338,,,,,
3085,807,807,David,Wozniak,18,MAY,1857,"1 School Lane, Balbinny, Angus",M,Duncan,Wozniak,GENERAL SRV,Kate,Garcia,HOUSE KEEPER,3,JULY,1854,"Balbinny Angus",,SYNTHETIC DATA PRODUCED USING VALIPOP,3085,3085,2416,2439,3085,807,2439,2416,1011,,,,
3087,808,808,Charles,Prochazka,10,DECEMBER,1857,"1 Ritchie Place, Aberdeenshire",M,Peter,Prochazka,POTTER,Siiri,Shevchuk,DOMESTIC SERV,17,AUGUST,1855,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3087,3087,2526,2129,3087,808,2129,2526,1052,,,,
3097,693,693,William,Li,25,AUGUST,1858,"1 Balgowan Drive, Downfield, Dundee City",M,Mustafa,Li,ROAD INSPECTOR,Katharina,Gonzalez, ,8,SEPTEMBER,1837,,,SYNTHETIC DATA PRODUCED USING VALIPOP,3097,3097,2679,2678,3097,693,2678,2679,,,,,
3098,643,643,Robert,Sepp,6,JANUARY,1858,"1 Coleridge Avenue, Kirkfield, Bothwell",M,Iker,Sepp,LORD ADVOCATES DEPARTMENT CHIEF CLERK IN BROWN OFFICE,Ann,WILLIAMS,MUSLIN BLEACHER,4,NOVEMBER,1835,"Kirkfield Bothwell ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3098,3098,1992,1954,3098,643,1954,1992,,,,,
3099,810,810,James,Boyanov,7,DECEMBER,1858,"1 Bruce Gardens, Dalneigh, Highland",M,Matthew,Boyanov, ,Grace,Nagy, ,23,NOVEMBER,1838,,,SYNTHETIC DATA PRODUCED USING VALIPOP,3099,3099,3090,3089,3099,810,3089,3090,,,,,
3100,705,705,Patrick,Sanchez,3,JANUARY,1858,"1 Girnick, Scottish Borders",M,David,Sanchez,BOAT YARD LAB,Antonia,Soto, ,25,AUGUST,1839,"Girnick Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3100,3100,2492,1995,3100,705,1995,2492,1045,,,,
3101,764,764,Francis,HUNTER,17,NOVEMBER,1858,"105 Glen Gardens, Braeleny Farm, Callander",M,Alexr,HUNTER,MATE,Aada,Jones,FLAX DRESSER'S WIFE,19,MAY,1852,"Braeleny Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3101,3101,2430,1923,3101,764,1923,2430,,,,,
3103,732,732,Hugh,Visser,12,AUGUST,1858,"1 Allan's Hill, Maybole, South Ayrshire",M,Alexander,Visser,LINNEN WEAVER,Mary,Fernandez,SPIRIT,30,MAY,1844,"Maybole South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3103,3103,2154,2175,3103,732,2175,2154,1068,,,,
3105,812,812,James,Paulauskas,4,MARCH,1858,"1 Riverside Gardens, Dumfries and Galloway",M,Isak,Paulauskas,COAL MINER,Mary,Rivera, ,10,JUNE,1856,"Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,3105,3105,2232,2371,3105,812,2371,2232,1129,,,,
3107,788,788,James,Rossi,29,AUGUST,1858,"1 Forestry Houses, Highland",M,David,Rossi,MASON,Sophie,Rojas, ,13,DECEMBER,1853,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3107,2654,2125,,788,2125,2654,,,,,
3109,814,814,John,WILLIAMS,4,SEPTEMBER,1858,"2 Union Street, Scottish Borders",M,George,WILLIAMS,COTTAR,Marie,Brown, ,9,JUNE,1857,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3109,3109,2464,2127,3109,814,2127,2464,1085,,,,
3111,734,734,Edward,Visser,1,MAY,1858,"1 Union Street, Scottish Borders",M,Edward,Visser,GARDINER,Ann,Harutyunyan,SEAMSTRESS,28,JANUARY,1848,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,3111,3111,2334,2079,3111,734,2079,2334,1155,,,,
3113,790,790,Robert,Anderson,5,MARCH,1858,"1 Clerk Maxwell Crescent, Kincorth, Aberdeen City",M,Benjamin,Anderson,SCHOOLMASTER,Margaret,Rivera,DAIRY MAID,21,MARCH,1853,"Kincorth Aberdeen City",,SYNTHETIC DATA PRODUCED USING VALIPOP,3113,3113,2412,2915,3113,790,2915,2412,994,,,,
3115,809,809,Thos,Sanchez,16,MAY,1858,"237 The Paddock, East Lothian",M,John,Sanchez,SCHOLAR,Jane,Hernandez,SCHOLAR,13,OCTOBER,1858,,,SYNTHETIC DATA PRODUCED USING VALIPOP,3115,3115,2534,2633,3115,809,2633,2534,1031,,,,
3131,643,643,Robert,Sepp,29,SEPTEMBER,1859,"1 Coleridge Avenue, Kirkfield, Bothwell",M,Iker,Sepp,LORD ADVOCATES DEPARTMENT CHIEF CLERK IN BROWN OFFICE,Ann,WILLIAMS, ,4,NOVEMBER,1835,"Kirkfield Bothwell ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3131,3131,1992,1954,3131,643,1954,1992,,,,,
3133,742,742,Samuel,Guo,13,JANUARY,1859,"1 Kinclaven Crescent, Nether Kirkton, Perth and Kinross",M,James,Guo,JOBBING GARDENER,Isabella,Fernandez,MUSLIN SEWER,1,AUGUST,1846,"Nether Kirkton Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,3133,3133,2180,2606,3133,742,2606,2180,,,,,
3135,733,733,Robert,Larsson,5,SEPTEMBER,1859,"1 Bracklinn Road, Drumardoch Farm, Callander",M,William,Larsson,COAL MINER,Jane,Markovic, ,2,OCTOBER,1846,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3135,3135,2230,1905,3135,733,1905,2230,1021,,,,
3137,806,806,Andrew,Maisuradze,28,JULY,1859,"1 Napierston Road, West Dunbartonshire",M,Julen,Maisuradze,COTTON FINISHER,Bella,Harutyunyan,CARPENTER DAUR,6,FEBRUARY,1856,"West Dunbartonshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3137,3137,2338,2807,3137,806,2807,2338,,,,,
3139,822,822,John,Rivera,3,MARCH,1859,"1 Blair Street, Little Richorn, Dalbeattie",M,David,Rivera,LABOURER,Ana,Novak,FARMERS DAUR,29,AUGUST,1855,"Little Richorn Dalbeattie ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3139,3139,2552,2283,3139,822,2283,2552,1120,,,,
3141,789,789,James,Flores,29,MAY,1859,"1 Garnock Street, Dalry, North Ayrshire",M,Isaac,Flores,PLOUGHMAN,Georgina,CONLLY,DOMESTIC SERVANT,11,OCTOBER,1851,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3141,3141,2414,2754,3141,789,2754,2414,1076,,,,
3143,824,824,Kenneth,Jones,11,MAY,1859,"1 Cairnhill Place, South Ayrshire",M,Samuel,Jones,COAL MINER,Kate,Bolkvadze,POWER LOOM WEAVER,27,APRIL,1859,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3143,3143,2538,2863,3143,824,2863,2538,1103,,,,
3145,825,825,William,Rojas,14,APRIL,1859,"87 Riverside Park, Highland",M,Thomas,Rojas,ROPE SPINNER,Janet,Markovic,SCHOLAR,9,JULY,1866,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,3145,2698,2650,,825,2650,2698,1034,,,,
3160,829,829,Gilbert,Virtanen,19,JANUARY,1860,"2 Hope Street, Blackhouse, Peterhead",M,William,Virtanen,COMMERCIAL CLERK,Isabella,Markovic, ,11,APRIL,1857,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3160,3160,1946,2614,3160,829,2614,1946,,,,,
3161,830,830,Alexander,Flores,25,JANUARY,1860,"2 Bracklinn Road, Drumardoch Farm, Callander",M,Dovydas,Flores,(JOUR) DRUGGIST,Margaret,Delic,DRESSMAKER,2,NOVEMBER,1855,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3161,3161,2078,2753,3161,830,2753,2078,,,,,
3163,732,732,Willia,Visser,11,MARCH,1860,"1 Allan's Hill, Maybole, South Ayrshire",M,Alexander,Visser,LINNEN WEAVER,Mary,Fernandez,SPIRIT,30,MAY,1844,"Maybole South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3163,3163,2154,2175,3163,732,2175,2154,,,,,
3165,742,742,John,Guo,19,JANUARY,1860,"1 Kinclaven Crescent, Nether Kirkton, Perth and Kinross",M,James,Guo,JOBBING GARDENER,Isabella,Fernandez,MUSLIN SEWER,1,AUGUST,1846,"Nether Kirkton Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,3165,3165,2180,2606,3165,742,2606,2180,,,,,
3167,766,766,George,Larsen,20,DECEMBER,1860,"1 Skua Drive, Dalgety Bay, Fife",M,Robert,Larsen,LABOURER,Agnes,Bolkvadze,MILLINER,10,JUNE,1849,"Dalgety Bay Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3167,2234,2121,,766,2121,2234,,,,,
3169,831,831,David,Hernandez,19,JULY,1860,"1 Woodhead Avenue, Kirkfield, Bothwell",M,Ethan,Hernandez,LABOURER (DRAINER),Mary,Fernandez,WOOD CUTTER'S WIFE,22,FEBRUARY,1858,"Kirkfield Bothwell ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3169,2278,2314,,831,2314,2278,,,,,
3171,806,806,James,Maisuradze,24,OCTOBER,1860,"1 Napierston Road, West Dunbartonshire",M,Julen,Maisuradze,COTTON FINISHER,Bella,Harutyunyan,CARPENTER DAUR,6,FEBRUARY,1856,"West Dunbartonshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3171,3171,2338,2807,3171,806,2807,2338,,,,,
3173,789,789,James,Flores,27,MARCH,1860,"1 Garnock Street, Dalry, North Ayrshire",M,Isaac,Flores,CARPENTER,Georgina,CONLLY,DOMESTIC SERVANT,11,OCTOBER,1851,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3173,3173,2414,2754,3173,789,2754,2414,,1138,,,
3175,808,808,Alexr,Prochazka,20,JULY,1860,"1 Ritchie Place, Aberdeenshire",M,Peter,Prochazka,POTTER,Siiri,Shevchuk,DOMESTIC SERV,17,AUGUST,1855,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3175,3175,2526,2129,3175,808,2129,2526,1152,,,,
3177,833,833,John,Schroeder,15,FEBRUARY,1860,"1 Mansefield, Auchreoch, Stirling",M,Robert,Schroeder,COMMERCIAL CLERK,Nanny,Novak, ,9,FEBRUARY,1858,"Auchreoch Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,,3177,2576,2515,,833,2515,2576,,,,,
3186,836,836,Luke,Schmidt,21,JULY,1860,"1 Preston, Cockenzie and Port Seton, East Lothian",M,Alvaro,Schmidt, ,Emily,Zammit,DRESSMAKER,9,FEBRUARY,1858,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,3186,3185,3184,,836,3184,3185,1051,,,,
3193,643,643,Thos,Sepp,24,SEPTEMBER,1861,"1 Coleridge Avenue, Kirkfield, Bothwell",M,Iker,Sepp,LORD ADVOCATES DEPARTMENT CHIEF CLERK IN BROWN OFFICE,Ann,WILLIAMS, ,4,NOVEMBER,1835,"Kirkfield Bothwell ",,SYNTHETIC DATA PRODUCED USING VALIPOP,3193,3193,1992,1954,3193,643,1954,1992,,,,,
3195,732,732,William,Visser,26,MAY,1861,"1 Allan's Hill, Maybole, South Ayrshire",M,Alexander,Visser,LINNEN WEAVER,Mary,Fernandez,SPIRIT,30,MAY,1844,"Maybole South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,3195,3195,2154,2175,3195,732,2175,2154,,,,,
3197,781,781,David,Harutyunyan,16,OCTOBER,1861,"1 Ruthven Park, Auchterarder, Perth and Kinross",M,Thomas,Harutyunyan,COMMERCIAL TRAVELLER,Sanne,Soto, ,28,AUGUST,1850,"Auchterarder Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,3197,3197,2490,1909,3197,781,1909,2490,,,,,
